user_id,movie_id,rating,timestamp,age,gender,occupation,zip_code
178,16,4,882823905,26,M,other,49512
306,25,3,876504354,45,M,other,73132
151,51,4,879543055,38,F,administrator,48103
378,50,4,880045145,35,M,student,02859
301,2,2,882076587,24,M,student,55439
218,4,3,877488546,37,M,administrator,06513
160,7,3,876767822,27,M,programmer,66215
64,62,2,889740654,32,M,educator,43202
425,38,3,878738757,19,M,student,58644
393,67,3,889730088,19,M,student,83686
94,55,4,885873653,26,M,student,71457
249,28,4,879572106,25,M,student,84103
181,13,2,878962465,26,M,executive,21218
11,40,3,891905279,39,F,other,30329
62,3,3,879372325,27,F,administrator,97214
201,62,1,884310149,27,M,writer,E2A4H
320,22,5,884749452,19,M,student,24060
246,55,4,884921948,19,M,student,28734
383,9,5,891192801,42,M,administrator,75204
64,70,5,889739158,32,M,educator,43202
293,53,3,888907891,24,M,writer,60804
417,32,2,879647924,27,F,other,48103
115,9,5,881171982,31,M,engineer,17110
267,67,3,878973088,23,M,engineer,83716
389,29,2,880088659,44,F,writer,83702
92,22,3,875653121,32,M,entertainment,80525
267,54,3,878973922,23,M,engineer,83716
198,33,3,884209291,21,F,student,55414
299,70,3,877881320,29,M,doctor,63108
342,13,3,874984480,25,F,other,98006
200,56,4,884128858,40,M,programmer,93402
94,17,2,891721494,26,M,student,71457
250,56,4,878090004,29,M,executive,95110
193,56,1,889125572,29,M,student,49931
331,11,2,877196702,33,M,entertainment,91344
72,51,4,880036946,48,F,administrator,73034
359,1,4,886453214,22,M,student,61801
103,69,3,880420585,26,M,student,55108
417,47,3,879648004,27,F,other,48103
276,8,4,874791623,21,M,student,95064
183,54,2,891467546,33,M,scientist,27708
268,55,4,875309998,24,M,engineer,19422
246,3,2,884923390,19,M,student,28734
156,11,2,888185906,25,M,educator,08360
65,7,1,879217290,51,F,educator,48118
59,33,3,888205265,49,M,educator,08403
119,40,4,886176993,32,M,programmer,67401
417,29,2,880952218,27,F,other,48103
221,3,4,875244901,19,M,student,20685
82,8,4,878769292,50,M,programmer,22902
291,24,5,874834481,19,M,student,44106
108,14,5,879879720,44,M,educator,63130
450,58,3,882373464,35,F,educator,11758
315,31,3,879821300,31,M,educator,18301
393,55,4,889727862,19,M,student,83686
130,44,4,875801662,20,M,none,60115
330,22,5,876545532,35,F,educator,33884
379,2,3,880525540,44,M,programmer,98117
271,70,5,885849164,51,M,engineer,22932
406,40,3,880131875,52,M,educator,93109
95,43,2,880572356,31,M,administrator,10707
24,9,5,875323745,21,F,artist,94533
393,27,4,889555050,19,M,student,83686
115,50,5,881172049,31,M,engineer,17110
327,13,2,887746665,22,M,student,11101
447,70,3,878856483,30,M,administrator,55113
268,40,3,875743708,24,M,engineer,19422
56,7,5,892679439,25,M,librarian,46260
117,25,4,881009470,20,M,student,16125
299,52,4,877880962,29,M,doctor,63108
425,56,5,878737945,19,M,student,58644
385,29,1,879447845,36,M,writer,10003
184,9,5,889907685,37,M,librarian,76013
174,56,5,886452583,30,F,administrator,52302
374,1,4,880392992,36,M,executive,78746
109,58,4,880572950,29,M,other,55423
92,28,3,875653050,32,M,entertainment,80525
393,38,4,889731010,19,M,student,83686
312,4,3,891698832,48,M,other,02110
252,7,4,891455743,42,M,engineer,07733
442,14,1,883389776,22,M,student,85282
325,47,3,891478712,48,M,technician,02139
435,4,4,884132146,24,M,engineer,60007
380,1,4,885478218,32,M,engineer,55117
452,25,2,875559910,35,M,administrator,28018
382,9,4,875946830,45,M,engineer,01824
442,39,3,883390466,22,M,student,85282
417,11,5,879646938,27,F,other,48103
450,38,4,882474001,35,F,educator,11758
28,70,4,881961311,32,M,writer,55369
406,50,5,879445897,52,M,educator,93109
447,69,4,878856209,30,M,administrator,55113
399,42,2,882510250,25,M,other,92374
97,32,5,884239791,43,M,artist,98006
342,23,5,874984154,25,F,other,98006
122,46,5,879270567,32,F,writer,22206
201,39,1,884112427,27,M,writer,E2A4H
387,52,5,886483497,33,M,entertainment,37412
10,1,4,877888877,53,M,lawyer,90703
381,30,4,892697174,33,M,artist,94608
330,66,5,876547533,35,F,educator,33884
416,41,3,886319177,20,F,student,92626
387,2,4,886483195,33,M,entertainment,37412
416,51,5,893212895,20,F,student,92626
366,7,2,888857598,20,F,student,50670
311,44,3,884365168,32,M,technician,73071
216,9,4,880232637,22,M,engineer,02215
299,59,5,877880394,29,M,doctor,63108
320,1,3,884748604,19,M,student,24060
268,38,1,875744228,24,M,engineer,19422
130,41,3,875801662,20,M,none,60115
83,35,1,886534501,40,M,other,44133
366,56,5,888857750,20,F,student,50670
407,68,4,875045269,29,M,engineer,03261
70,69,4,884065733,27,M,engineer,60067
387,69,3,886480413,33,M,entertainment,37412
233,56,5,877661776,38,M,engineer,98682
1,62,3,878542282,24,M,technician,85711
156,48,4,888185777,25,M,educator,08360
332,53,3,888360438,20,M,student,40504
393,41,4,889728736,19,M,student,83686
26,13,3,891373086,49,M,engineer,21044
389,4,4,879991352,44,F,writer,83702
354,52,5,891217547,29,F,librarian,48197
195,55,4,888737417,42,M,scientist,93555
347,25,2,881652684,18,M,student,90210
438,15,4,879868242,51,F,administrator,43204
90,45,3,891385039,60,M,educator,78155
413,7,3,879969614,55,M,educator,78212
43,56,5,875975687,29,F,librarian,20854
379,4,5,880525598,44,M,programmer,98117
445,12,2,890987617,21,M,writer,92653
58,13,3,884304503,27,M,programmer,52246
378,12,5,880046132,35,M,student,02859
279,40,4,875306910,33,M,programmer,85251
30,7,4,875140648,7,M,student,55436
64,4,3,889739138,32,M,educator,43202
379,23,4,880524783,44,M,programmer,98117
160,1,4,876768025,27,M,programmer,66215
64,52,3,889739625,32,M,educator,43202
321,14,3,879438825,49,F,educator,55413
160,50,4,876767572,27,M,programmer,66215
439,14,5,882893245,23,F,administrator,20817
416,64,5,893212929,20,F,student,92626
297,70,5,875239619,29,F,educator,98103
320,62,4,884749306,19,M,student,24060
401,70,4,891033625,46,F,healthcare,84107
396,1,4,884646346,57,M,engineer,94551
423,15,4,891395573,64,M,other,91606
398,58,4,875717106,40,M,other,60008
320,38,4,884751288,19,M,student,24060
244,40,2,880608016,28,M,technician,80525
11,51,4,891906439,39,F,other,30329
313,66,1,891015049,41,M,marketing,60035
392,8,5,891039049,52,M,writer,59801
401,65,4,891033250,46,F,healthcare,84107
87,4,5,879876524,47,M,administrator,89503
90,33,4,891383600,60,M,educator,78155
130,68,5,875216283,20,M,none,60115
387,39,3,886483049,33,M,entertainment,37412
393,54,4,889555050,19,M,student,83686
222,70,3,878181804,29,M,programmer,27502
299,56,4,877880350,29,M,doctor,63108
211,69,3,879460213,66,M,salesman,32605
398,65,3,875743739,40,M,other,60008
326,48,3,879875533,41,M,administrator,15235
395,64,5,883763958,43,M,other,44092
224,11,3,888082468,31,F,educator,43512
72,38,3,880037307,48,F,administrator,73034
442,41,4,883388609,22,M,student,85282
194,64,5,879521936,38,M,administrator,02154
115,22,3,881171273,31,M,engineer,17110
236,69,5,890116426,44,F,writer,53214
230,70,4,880484637,28,F,student,14476
23,50,4,874784440,30,F,artist,48197
405,28,4,885544947,22,F,healthcare,10019
328,7,4,885046079,51,M,administrator,06779
62,14,4,879372851,27,F,administrator,97214
433,50,5,880585885,27,M,artist,11211
339,1,5,891032349,35,M,lawyer,37901
387,55,3,886479649,33,M,entertainment,37412
324,9,5,880575449,21,F,student,02176
358,59,4,891269617,40,M,educator,10022
125,50,5,892836362,30,M,lawyer,22202
263,22,5,891298107,41,M,programmer,55346
301,22,4,882075859,24,M,student,55439
417,23,3,879647118,27,F,other,48103
401,13,2,891033204,46,F,healthcare,84107
343,52,5,876404793,43,M,engineer,30093
393,36,3,889731618,19,M,student,83686
439,13,3,882893171,23,F,administrator,20817
62,55,5,879373692,27,F,administrator,97214
224,15,4,888103611,31,F,educator,43512
450,64,4,882373656,35,F,educator,11758
293,22,3,888905819,24,M,writer,60804
447,68,5,878855819,30,M,administrator,55113
416,54,5,893212929,20,F,student,92626
128,54,2,879968415,24,F,marketing,20009
94,23,5,885870284,26,M,student,71457
13,11,1,882397146,47,M,educator,29206
92,2,3,875653699,32,M,entertainment,80525
321,20,3,879440160,49,F,educator,55413
393,21,3,887744765,19,M,student,83686
393,70,3,889555251,19,M,student,83686
429,26,3,882386333,27,M,student,29205
442,38,3,883390674,22,M,student,85282
379,52,4,880741002,44,M,programmer,98117
327,9,5,887819860,22,M,student,11101
58,32,5,884304812,27,M,programmer,52246
424,9,5,880859623,36,F,marketing,55422
330,70,4,876546470,35,F,educator,33884
407,62,3,876348318,29,M,engineer,03261
1,69,3,875072262,24,M,technician,85711
320,50,4,884749227,19,M,student,24060
94,8,5,885873653,26,M,student,71457
381,49,2,892696328,33,M,artist,94608
402,48,5,876267173,30,M,engineer,95129
332,54,4,888360396,20,M,student,40504
62,47,4,879375537,27,F,administrator,97214
177,59,4,880130825,20,M,programmer,19104
442,29,3,883390641,22,M,student,85282
271,38,2,885849648,51,M,engineer,22932
387,24,5,886484522,33,M,entertainment,37412
14,18,3,879119260,45,M,scientist,55106
271,31,4,885849325,51,M,engineer,22932
247,28,5,893097024,28,M,engineer,20770
221,33,4,875246632,19,M,student,20685
16,7,5,877724066,21,M,entertainment,10309
416,22,5,893212623,20,F,student,92626
7,53,5,891354689,57,M,administrator,91344
11,12,2,891904194,39,F,other,30329
56,64,5,892678482,25,M,librarian,46260
194,70,3,879522324,38,M,administrator,02154
460,10,3,882912371,44,F,other,60630
318,69,5,884496572,65,M,retired,06518
297,47,2,875240090,29,F,educator,98103
438,50,5,879868005,51,F,administrator,43204
43,51,1,883956562,29,F,librarian,20854
208,70,3,883108430,43,M,engineer,01720
178,39,2,882827645,26,M,other,49512
406,24,3,879540026,52,M,educator,93109
450,2,4,882474001,35,F,educator,11758
436,66,5,887770457,30,F,administrator,17345
438,9,4,879868005,51,F,administrator,43204
297,69,3,875240171,29,F,educator,98103
452,61,1,887718917,35,M,administrator,28018
72,7,1,880036347,48,F,administrator,73034
313,23,4,891013742,41,M,marketing,60035
168,9,1,884287394,48,M,other,80127
59,64,5,888204309,49,M,educator,08403
177,23,5,880130758,20,M,programmer,19104
450,39,4,882376282,35,F,educator,11758
109,67,5,880580719,29,M,other,55423
94,7,4,885873089,26,M,student,71457
92,56,5,875653271,32,M,entertainment,80525
321,45,4,879439763,49,F,educator,55413
363,44,3,891496927,20,M,student,87501
297,53,3,875239942,29,F,educator,98103
1,38,3,878543075,24,M,technician,85711
199,1,1,883782854,30,M,writer,17604
303,2,3,879467191,19,M,student,14853
339,56,5,891032221,35,M,lawyer,37901
1,9,5,878543541,24,M,technician,85711
215,23,3,891436048,35,M,programmer,63033
336,41,3,877757477,23,M,salesman,42101
250,50,5,878089393,29,M,executive,95110
37,68,5,880915902,23,M,student,55105
73,59,5,888625980,24,M,student,41850
308,23,5,887737293,60,M,retired,95076
207,15,4,876198392,39,M,marketing,92037
119,52,3,890627339,32,M,programmer,67401
422,1,3,875130063,26,M,entertainment,94533
452,27,5,885816916,35,M,administrator,28018
62,9,4,879372182,27,F,administrator,97214
90,52,5,891385522,60,M,educator,78155
360,10,5,880354624,51,M,other,98027
437,5,2,880143663,27,F,other,20009
437,50,5,881000958,27,F,other,20009
28,11,4,881956144,32,M,writer,55369
83,64,5,887665422,40,M,other,44133
322,64,5,887314148,20,M,student,50613
158,20,4,880134261,50,M,educator,27606
81,1,4,876534949,21,M,student,21218
195,47,5,876632643,42,M,scientist,93555
200,58,4,884129301,40,M,programmer,93402
399,67,3,882350899,25,M,other,92374
13,23,5,882139937,47,M,educator,29206
308,31,3,887739472,60,M,retired,95076
330,67,4,876547500,35,F,educator,33884
145,12,5,882182917,31,M,entertainment,V3N4P
144,68,2,888105665,53,M,programmer,20910
292,20,2,881104760,35,F,programmer,94703
293,26,3,888907015,24,M,writer,60804
349,20,5,879465642,68,M,retired,61455
243,14,3,879987239,33,M,educator,60201
267,29,3,878973426,23,M,engineer,83716
406,22,3,882480671,52,M,educator,93109
442,22,2,883390813,22,M,student,85282
268,10,4,875306691,24,M,engineer,19422
367,53,4,876690076,17,M,student,37411
301,42,4,882075743,24,M,student,55439
246,38,2,884923175,19,M,student,28734
347,68,5,881654825,18,M,student,90210
339,45,5,891033200,35,M,lawyer,37901
437,65,4,880140787,27,F,other,20009
268,47,1,875310645,24,M,engineer,19422
144,24,4,888104541,53,M,programmer,20910
42,1,5,881105633,30,M,administrator,17870
38,69,5,892430486,28,F,other,54467
343,11,5,876405172,43,M,engineer,30093
11,70,4,891904573,39,F,other,30329
472,11,5,892790676,24,M,student,87544
252,14,4,891456876,42,M,engineer,07733
6,21,3,883600152,42,M,executive,98101
18,6,5,880130764,35,F,other,37212
406,69,4,879446748,52,M,educator,93109
94,11,5,885870231,26,M,student,71457
89,13,2,879441672,43,F,administrator,68106
224,28,4,888082468,31,F,educator,43512
234,23,4,892334368,60,M,retired,94702
37,27,4,880915942,23,M,student,55105
117,33,4,881011697,20,M,student,16125
357,1,5,878951216,26,M,executive,98133
159,24,5,880989865,23,F,student,55346
457,58,4,882397177,33,F,salesman,30011
221,64,5,875245350,19,M,student,20685
389,47,4,880086971,44,F,writer,83702
99,28,3,885680578,20,M,student,63129
26,1,3,891350625,49,M,engineer,21044
399,41,2,882348876,25,M,other,92374
380,31,1,885479730,32,M,engineer,55117
286,47,4,877532419,27,M,student,15217
346,22,5,874948059,34,M,other,76059
343,66,3,876406421,43,M,engineer,30093
194,31,3,879549793,38,M,administrator,02154
65,65,3,879216672,51,F,educator,48118
447,9,2,878854195,30,M,administrator,55113
256,38,4,882164927,35,F,none,39042
234,22,4,892334644,60,M,retired,94702
406,7,4,879445684,52,M,educator,93109
474,8,5,887925497,51,M,executive,93711
13,51,3,882399419,47,M,educator,29206
327,1,4,887745622,22,M,student,11101
405,53,2,885548137,22,F,healthcare,10019
416,10,3,876698364,20,F,student,92626
138,13,4,879023345,46,M,doctor,53211
66,24,3,883601582,23,M,student,80521
201,53,3,884114713,27,M,writer,E2A4H
1,22,4,875072404,24,M,technician,85711
119,50,5,874774718,32,M,programmer,67401
5,21,3,875635327,33,F,other,15213
1,21,1,878542772,24,M,technician,85711
297,17,3,875240201,29,F,educator,98103
178,2,4,882827375,26,M,other,49512
288,22,5,886374286,34,M,marketing,23226
83,2,4,881971771,40,M,other,44133
13,4,5,882141306,47,M,educator,29206
407,56,5,875042569,29,M,engineer,03261
42,15,4,881105633,30,M,administrator,17870
144,20,4,888104559,53,M,programmer,20910
200,1,5,876042340,40,M,programmer,93402
59,51,5,888206095,49,M,educator,08403
267,33,5,878972650,23,M,engineer,83716
99,64,5,885680578,20,M,student,63129
290,15,4,880474494,40,M,engineer,93550
305,12,5,886322930,23,M,programmer,94086
460,20,4,882912469,44,F,other,60630
378,49,3,880332480,35,M,student,02859
110,69,4,886987860,19,M,student,77840
406,30,4,879793235,52,M,educator,93109
244,32,2,880605514,28,M,technician,80525
379,9,4,880524886,44,M,programmer,98117
243,7,3,879987362,33,M,educator,60201
275,50,4,876198296,38,M,engineer,92064
299,19,1,877877434,29,M,doctor,63108
354,7,4,891216607,29,F,librarian,48197
425,53,4,878738596,19,M,student,58644
398,4,2,875723337,40,M,other,60008
389,64,4,880087151,44,F,writer,83702
125,56,1,879454345,30,M,lawyer,22202
344,7,4,884814668,30,F,librarian,94117
389,50,5,879915780,44,F,writer,83702
246,25,3,884922383,19,M,student,28734
402,32,3,876267235,30,M,engineer,95129
474,68,3,887926804,51,M,executive,93711
407,69,4,875042569,29,M,engineer,03261
22,53,3,878888107,25,M,writer,40206
291,9,5,874805804,19,M,student,44106
321,61,5,879441128,49,F,educator,55413
262,7,4,879790603,19,F,student,78264
216,25,3,881428365,22,M,engineer,02215
313,8,3,891014551,41,M,marketing,60035
115,7,5,881171982,31,M,engineer,17110
455,56,5,879110844,48,M,administrator,83709
454,51,2,888267158,57,M,other,97330
406,25,1,879540106,52,M,educator,93109
455,20,3,879109594,48,M,administrator,83709
175,64,5,877107552,26,F,scientist,21911
189,44,4,893266376,32,M,artist,95014
361,66,4,879441075,22,M,student,44074
44,1,4,878341315,26,M,technician,46260
445,50,2,891199715,21,M,writer,92653
406,42,5,879445936,52,M,educator,93109
468,39,3,875296309,28,M,engineer,02341
59,56,5,888204465,49,M,educator,08403
407,2,4,875553509,29,M,engineer,03261
246,41,2,884923811,19,M,student,28734
196,70,3,881251842,49,M,writer,55105
18,65,5,880130333,35,F,other,37212
87,38,5,879875940,47,M,administrator,89503
463,24,3,877385731,48,F,healthcare,75218
222,63,3,878183713,29,M,programmer,27502
347,70,2,881654428,18,M,student,90210
452,69,5,875275699,35,M,administrator,28018
308,48,4,887736880,60,M,retired,95076
456,22,4,881373573,24,M,technician,31820
270,50,5,876954004,18,F,student,63119
374,24,3,880393553,36,M,executive,78746
256,1,5,882150980,35,F,none,39042
424,14,4,880859552,36,F,marketing,55422
391,12,5,877399745,23,M,student,84604
457,45,5,882397133,33,F,salesman,30011
311,23,3,884364570,32,M,technician,73071
123,9,5,879873726,48,F,artist,20008
215,15,3,891435761,35,M,programmer,63033
435,52,5,884132403,24,M,engineer,60007
360,23,5,880356240,51,M,other,98027
21,17,4,874951695,26,M,writer,30068
151,52,5,879524586,38,F,administrator,48103
441,25,3,891036306,50,M,technician,55013
474,52,4,887925751,51,M,executive,93711
249,53,4,879572760,25,M,student,84103
267,65,4,878972071,23,M,engineer,83716
226,25,4,883890235,28,M,student,92103
148,69,5,877019101,33,M,engineer,97006
64,32,1,889739346,32,M,educator,43202
327,55,4,887820293,22,M,student,11101
403,7,5,879785867,37,M,other,06811
151,69,4,879524368,38,F,administrator,48103
270,26,5,876954995,18,F,student,63119
327,10,4,887744432,22,M,student,11101
429,32,4,882386309,27,M,student,29205
422,50,4,875129911,26,M,entertainment,94533
110,55,3,886988449,19,M,student,77840
463,21,1,890453075,48,F,healthcare,75218
394,39,4,880888501,25,M,administrator,96819
391,64,5,877399746,23,M,student,84604
342,15,3,875318154,25,F,other,98006
280,31,4,891701344,30,F,librarian,22903
465,50,4,883530778,32,M,other,05001
222,24,3,877563622,29,M,programmer,27502
292,7,3,881104068,35,F,programmer,94703
457,53,4,882548645,33,F,salesman,30011
84,15,4,883449993,32,M,executive,55369
380,58,2,885479355,32,M,engineer,55117
59,9,4,888203053,49,M,educator,08403
484,70,5,891195036,27,M,student,21208
292,24,4,881104481,35,F,programmer,94703
387,4,3,886482969,33,M,entertainment,37412
83,66,4,880307898,40,M,other,44133
174,1,3,886433898,30,F,administrator,52302
368,56,4,889783407,18,M,student,92113
24,55,5,875323308,21,F,artist,94533
467,50,4,879532385,29,M,engineer,91201
102,56,3,888801360,38,M,programmer,30220
89,7,5,879441422,43,F,administrator,68106
359,7,5,886453325,22,M,student,61801
453,7,5,877562135,18,M,student,06333
326,38,3,879877005,41,M,administrator,15235
405,31,1,885548579,22,F,healthcare,10019
54,7,4,880935294,22,M,executive,66315
458,48,4,886396192,47,M,technician,Y1A6B
18,60,4,880132055,35,F,other,37212
336,33,3,877756242,23,M,salesman,42101
442,44,2,883391146,22,M,student,85282
372,23,5,876869701,25,F,student,66046
342,28,2,875319383,25,F,other,98006
157,50,4,886890541,57,M,engineer,70808
92,29,3,875656624,32,M,entertainment,80525
196,66,3,881251911,49,M,writer,55105
276,50,5,880913800,21,M,student,95064
429,24,3,882386309,27,M,student,29205
234,48,2,892334107,60,M,retired,94702
422,15,3,875129882,26,M,entertainment,94533
487,56,4,883528441,22,M,engineer,92121
391,31,2,877399659,23,M,student,84604
269,51,2,891451111,31,F,librarian,43201
303,12,4,879466937,19,M,student,14853
345,11,4,884992337,28,F,librarian,94143
65,50,5,879217689,51,F,educator,48118
429,56,4,882384683,27,M,student,29205
393,48,2,889728177,19,M,student,83686
405,40,2,885547735,22,F,healthcare,10019
85,10,4,879452898,51,M,educator,20003
468,69,4,875291570,28,M,engineer,02341
54,25,4,880936500,22,M,executive,66315
327,2,2,887820385,22,M,student,11101
373,48,5,877098223,24,F,other,55116
332,8,5,888360108,20,M,student,40504
268,27,4,875744136,24,M,engineer,19422
417,7,3,879646260,27,F,other,48103
120,15,4,889490244,47,F,other,06260
435,63,2,884133757,24,M,engineer,60007
97,1,4,884238911,43,M,artist,98006
1,68,4,875072688,24,M,technician,85711
251,22,5,886271955,28,M,doctor,85032
235,69,4,889655468,37,M,educator,22973
332,12,5,888098205,20,M,student,40504
177,12,5,880130825,20,M,programmer,19104
416,53,2,876699946,20,F,student,92626
327,22,4,887744167,22,M,student,11101
106,12,4,881451234,61,M,retired,55125
87,62,5,879875996,47,M,administrator,89503
391,60,5,877399746,23,M,student,84604
79,19,5,891271792,39,F,administrator,03755
221,23,4,875245462,19,M,student,20685
11,56,4,891904949,39,F,other,30329
361,59,4,879440652,22,M,student,44074
291,5,5,874834799,19,M,student,44106
14,12,5,890881216,45,M,scientist,55106
279,16,4,875296792,33,M,programmer,85251
379,12,5,880524943,44,M,programmer,98117
346,29,4,875264137,34,M,other,76059
115,4,4,881172117,31,M,engineer,17110
343,23,5,876404499,43,M,engineer,30093
486,15,3,879875278,39,M,educator,93101
130,54,5,876251895,20,M,none,60115
38,70,5,892432424,28,F,other,54467
10,50,5,877888545,53,M,lawyer,90703
463,10,1,890453075,48,F,healthcare,75218
457,12,5,882397666,33,F,salesman,30011
412,70,4,879717449,25,M,educator,15222
457,4,4,882397829,33,F,salesman,30011
280,56,5,891702544,30,F,librarian,22903
58,11,5,884305019,27,M,programmer,52246
243,1,4,879987239,33,M,educator,60201
244,66,4,880607683,28,M,technician,80525
402,25,4,876266926,30,M,engineer,95129
349,10,5,879465569,68,M,retired,61455
389,8,4,880086755,44,F,writer,83702
463,3,2,877386083,48,F,healthcare,75218
334,61,3,891550409,32,M,librarian,30002
405,49,1,885547407,22,F,healthcare,10019
96,42,1,884403214,25,F,artist,75206
312,70,5,891699398,48,M,other,02110
479,28,4,879461800,30,M,educator,55409
18,4,3,880132150,35,F,other,37212
96,7,5,884403811,25,F,artist,75206
442,26,3,883388576,22,M,student,85282
270,60,5,876955066,18,F,student,63119
18,45,5,880130739,35,F,other,37212
253,56,3,891628229,26,F,librarian,22903
23,14,4,874784440,30,F,artist,48197
450,29,3,887661438,35,F,educator,11758
435,50,5,884132515,24,M,engineer,60007
313,25,2,891016757,41,M,marketing,60035
195,59,3,888737346,42,M,scientist,93555
456,3,4,881371660,24,M,technician,31820
54,24,1,880937311,22,M,executive,66315
484,25,3,881449561,27,M,student,21208
407,4,4,876340144,29,M,engineer,03261
296,55,5,884197287,43,F,administrator,16803
387,64,3,886480206,33,M,entertainment,37412
279,10,4,875295838,33,M,programmer,85251
293,3,2,888905399,24,M,writer,60804
354,20,5,891216498,29,F,librarian,48197
43,25,5,875975656,29,F,librarian,20854
101,1,3,877136039,15,M,student,05146
490,1,3,875427148,29,F,artist,V5A2B
213,31,4,878956338,33,M,executive,55345
160,13,4,876768990,27,M,programmer,66215
374,56,5,880394885,36,M,executive,78746
62,56,5,879373711,27,F,administrator,97214
327,8,4,887819860,22,M,student,11101
181,15,3,878962816,26,M,executive,21218
332,11,5,888359882,20,M,student,40504
490,9,4,875428765,29,F,artist,V5A2B
345,43,3,884993890,28,F,librarian,94143
110,33,4,886988631,19,M,student,77840
450,15,3,882812350,35,F,educator,11758
327,4,4,887819161,22,M,student,11101
132,56,5,891278996,24,M,other,94612
328,11,3,885047450,51,M,administrator,06779
452,14,3,888568076,35,M,administrator,28018
453,42,5,877554301,18,M,student,06333
1,2,3,876893171,24,M,technician,85711
325,2,1,891478772,48,M,technician,02139
458,50,2,886396521,47,M,technician,Y1A6B
468,31,3,875287615,28,M,engineer,02341
450,65,3,882376885,35,F,educator,11758
254,64,4,886472051,44,M,educator,42647
293,62,1,888907624,24,M,writer,60804
210,23,5,887730102,39,M,engineer,03060
312,1,5,891698832,48,M,other,02110
325,1,2,891478665,48,M,technician,02139
308,30,4,887738933,60,M,retired,95076
450,49,5,882469728,35,F,educator,11758
162,11,4,877636772,25,M,artist,15610
478,50,3,889396509,29,M,other,10019
6,22,3,883602048,42,M,executive,98101
71,64,4,885016536,39,M,scientist,98034
468,51,3,875293386,28,M,engineer,02341
76,42,3,882606243,20,M,student,02215
494,64,5,879541207,38,F,administrator,49428
193,38,3,889126055,29,M,student,49931
360,45,4,880355747,51,M,other,98027
457,48,5,882397293,33,F,salesman,30011
430,9,3,877225726,38,M,scientist,98199
271,12,4,885848314,51,M,engineer,22932
385,24,3,879440726,36,M,writer,10003
198,25,2,884205114,21,F,student,55414
318,24,4,884495132,65,M,retired,06518
6,50,4,883600842,42,M,executive,98101
192,50,4,881367505,42,M,educator,90840
447,7,5,878854383,30,M,administrator,55113
94,25,3,891724142,26,M,student,71457
15,14,4,879455659,49,F,educator,97301
493,69,5,884130995,22,M,engineer,60090
387,50,5,886480108,33,M,entertainment,37412
291,8,4,874871766,19,M,student,44106
406,28,3,882461684,52,M,educator,93109
433,60,5,880585700,27,M,artist,11211
110,64,4,886987894,19,M,student,77840
312,69,4,891699182,48,M,other,02110
456,1,2,881371548,24,M,technician,31820
303,13,4,879484918,19,M,student,14853
357,10,5,878951831,26,M,executive,98133
315,56,5,879821037,31,M,educator,18301
256,56,3,882164406,35,F,none,39042
484,53,1,891195663,27,M,student,21208
371,42,3,880435397,36,M,engineer,99206
347,1,4,881652518,18,M,student,90210
378,62,4,880333851,35,M,student,02859
493,61,4,884131263,22,M,engineer,60090
207,12,3,878104200,39,M,marketing,92037
450,70,4,882374497,35,F,educator,11758
104,10,2,888465413,27,M,student,55108
87,48,4,879875649,47,M,administrator,89503
315,25,5,879821120,31,M,educator,18301
346,7,2,874947923,34,M,other,76059
268,33,3,875310645,24,M,engineer,19422
405,50,5,885544947,22,F,healthcare,10019
336,63,2,877757268,23,M,salesman,42101
59,59,5,888204928,49,M,educator,08403
496,64,3,876066064,21,F,student,55414
287,50,5,875334271,21,M,salesman,31211
52,22,5,882922833,18,F,student,55105
64,50,5,889737914,32,M,educator,43202
251,64,5,886271640,28,M,doctor,85032
416,55,2,876699102,20,F,student,92626
234,47,2,892334543,60,M,retired,94702
200,69,5,884128788,40,M,programmer,93402
62,70,3,879373960,27,F,administrator,97214
130,27,4,875802105,20,M,none,60115
491,45,5,891189631,43,F,writer,53711
311,63,3,884365686,32,M,technician,73071
267,64,5,878972193,23,M,engineer,83716
95,31,4,888954513,31,M,administrator,10707
453,33,4,877561522,18,M,student,06333
207,23,4,875509888,39,M,marketing,92037
64,22,4,889737376,32,M,educator,43202
387,61,3,886483565,33,M,entertainment,37412
416,11,4,876699238,20,F,student,92626
15,13,1,879455940,49,F,educator,97301
328,28,5,885045931,51,M,administrator,06779
360,1,3,880354315,51,M,other,98027
406,63,3,880131821,52,M,educator,93109
59,22,4,888204260,49,M,educator,08403
279,70,1,875309141,33,M,programmer,85251
85,57,5,879828107,51,M,educator,20003
380,28,4,885479436,32,M,engineer,55117
211,9,3,879460172,66,M,salesman,32605
393,3,3,887745293,19,M,student,83686
184,44,4,889909746,37,M,librarian,76013
456,68,4,881374437,24,M,technician,31820
339,69,4,891032633,35,M,lawyer,37901
345,56,5,884902317,28,F,librarian,94143
280,29,3,891701852,30,F,librarian,22903
291,31,4,874834768,19,M,student,44106
405,66,5,885547268,22,F,healthcare,10019
331,32,4,877196633,33,M,entertainment,91344
272,50,4,879454900,33,M,scientist,53706
474,48,4,887923923,51,M,executive,93711
391,8,3,877399030,23,M,student,84604
379,62,2,888646058,44,M,programmer,98117
253,22,5,891628435,26,F,librarian,22903
429,15,5,882386941,27,M,student,29205
60,8,3,883326370,50,M,healthcare,06472
289,21,1,876790499,11,M,none,94619
297,8,5,875239795,29,F,educator,98103
11,57,2,891904552,39,F,other,30329
393,69,4,887745883,19,M,student,83686
